source,source_name,path_number,depth_edges,path_symbols,path_names,relationship_chain,cash_flow_chain,confidence
CRDO,Credo Technology,1,5,CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT -> 000660.KS,Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek -> SK hynix,CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools | CAMT → 000660.KS: sells into fabs,CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ALAB pays OSAT or packaging partners | ...,medium
2408.TW,Nanya Technology,1,5,2408.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> AMKR,Nanya Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Amkor Technology,2408.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → AMKR: uses packaging/test,2408.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2408.TW,Nanya Technology,2,5,2408.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> 000660.KS,Nanya Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> SK hynix,2408.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → 000660.KS: uses memory ecosystem,2408.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2408.TW,Nanya Technology,3,5,2408.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> FORM,Nanya Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> FormFactor,2408.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → FORM: uses test/metrology indirectly,2408.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2408.TW,Nanya Technology,4,5,2408.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> MU,Nanya Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Micron Technology,2408.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → MU: uses memory ecosystem,2408.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2408.TW,Nanya Technology,5,5,2408.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> ONTO,Nanya Technology -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Onto Innovation,2408.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → ONTO: uses test/metrology indirectly,2408.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
POWI,Power Integrations,1,5,POWI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Power Integrations -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,POWI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
POWI,Power Integrations,2,5,POWI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Power Integrations -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,POWI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
POWI,Power Integrations,3,5,POWI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Power Integrations -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,POWI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
POWI,Power Integrations,4,5,POWI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Power Integrations -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,POWI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
POWI,Power Integrations,5,5,POWI -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Power Integrations -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,POWI → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
2344.TW,Winbond Electronics,1,5,2344.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> AMKR,Winbond Electronics -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Amkor Technology,2344.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → AMKR: uses packaging/test,2344.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2344.TW,Winbond Electronics,2,5,2344.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> 000660.KS,Winbond Electronics -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> SK hynix,2344.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → 000660.KS: uses memory ecosystem,2344.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2344.TW,Winbond Electronics,3,5,2344.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> FORM,Winbond Electronics -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> FormFactor,2344.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → FORM: uses test/metrology indirectly,2344.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2344.TW,Winbond Electronics,4,5,2344.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> MU,Winbond Electronics -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Micron Technology,2344.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → MU: uses memory ecosystem,2344.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2344.TW,Winbond Electronics,5,5,2344.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> ONTO,Winbond Electronics -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Onto Innovation,2344.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → ONTO: uses test/metrology indirectly,2344.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
6770.TW,Powerchip Semiconductor Manufacturing,1,5,6770.TW -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Powerchip Semiconductor Manufacturing -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,6770.TW → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
6770.TW,Powerchip Semiconductor Manufacturing,2,5,6770.TW -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Powerchip Semiconductor Manufacturing -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,6770.TW → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
6770.TW,Powerchip Semiconductor Manufacturing,3,5,6770.TW -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Powerchip Semiconductor Manufacturing -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,6770.TW → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
6770.TW,Powerchip Semiconductor Manufacturing,4,5,6770.TW -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Powerchip Semiconductor Manufacturing -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,6770.TW → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
6770.TW,Powerchip Semiconductor Manufacturing,5,5,6770.TW -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Powerchip Semiconductor Manufacturing -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,6770.TW → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MXL,MaxLinear,1,5,MXL -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,MaxLinear -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,MXL → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MXL,MaxLinear,2,5,MXL -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,MaxLinear -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,MXL → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MXL,MaxLinear,3,5,MXL -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,MaxLinear -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,MXL → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MXL,MaxLinear,4,5,MXL -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,MaxLinear -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,MXL → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MXL,MaxLinear,5,5,MXL -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,MaxLinear -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,MXL → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ON,ON Semiconductor,1,5,ON -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,ON Semiconductor -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,ON → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ON,ON Semiconductor,2,5,ON -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,ON Semiconductor -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,ON → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ON,ON Semiconductor,3,5,ON -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,ON Semiconductor -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,ON → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ON,ON Semiconductor,4,5,ON -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,ON Semiconductor -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,ON → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ON,ON Semiconductor,5,5,ON -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,ON Semiconductor -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,ON → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SLAB,Silicon Labs,1,5,SLAB -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Silicon Labs -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,SLAB → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SLAB,Silicon Labs,2,5,SLAB -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Silicon Labs -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,SLAB → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SLAB,Silicon Labs,3,5,SLAB -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Silicon Labs -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,SLAB → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SLAB,Silicon Labs,4,5,SLAB -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Silicon Labs -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,SLAB → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SLAB,Silicon Labs,5,5,SLAB -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Silicon Labs -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,SLAB → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MCHP,Microchip Technology,1,5,MCHP -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Microchip Technology -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,MCHP → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MCHP,Microchip Technology,2,5,MCHP -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Microchip Technology -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,MCHP → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MCHP,Microchip Technology,3,5,MCHP -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Microchip Technology -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,MCHP → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MCHP,Microchip Technology,4,5,MCHP -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Microchip Technology -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,MCHP → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
MCHP,Microchip Technology,5,5,MCHP -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Microchip Technology -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,MCHP → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
2337.TW,Macronix International,1,5,2337.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> AMKR,Macronix International -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Amkor Technology,2337.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → AMKR: uses packaging/test,2337.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2337.TW,Macronix International,2,5,2337.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> 000660.KS,Macronix International -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> SK hynix,2337.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → 000660.KS: uses memory ecosystem,2337.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2337.TW,Macronix International,3,5,2337.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> FORM,Macronix International -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> FormFactor,2337.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → FORM: uses test/metrology indirectly,2337.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2337.TW,Macronix International,4,5,2337.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> MU,Macronix International -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Micron Technology,2337.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → MU: uses memory ecosystem,2337.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
2337.TW,Macronix International,5,5,2337.TW -> 042700.KQ -> CRDO -> BESI.AS -> ALAB -> ONTO,Macronix International -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs -> Onto Innovation,2337.TW → 042700.KQ: HBM/package/test ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers | ALAB → ONTO: uses test/metrology indirectly,2337.TW or its customers fund HBM/advanced package operations | AI chip companies pay packaging/test providers | CRDO pays OSAT or packaging partners | ...,medium
DIOD,Diodes Inc.,1,5,DIOD -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Diodes Inc. -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,DIOD → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
