company_id,ticker,name,region,country,role,segment,market_cap_b_usd,cpo_exposure_1_to_5,alpha_score,alpha_rank,valuation_tag,alpha_optionality_b_usd,alpha_optional_pct_of_market_cap,alpha_rank_key_json,role_color,alpha_reasoning,company_thesis,company_risk,direct_connection_count,specific_public_count,public_ecosystem_count,public_value_chain_count,inferred_adjacency_count,depth5_reachable_company_count_excluding_self,depth5_top_reachable_alpha_tickers,top_5_direct_relationships,direct_source_refs,direct_source_ids,direct_source_urls,generated_from_report_date,method_note
AMD,AMD,Advanced Micro Devices,US,United States,AI accelerator/platform,"GPUs, CPUs, DPUs, AI accelerators",588,3,50,62,mega,5.73,0.97,"[-50,588]",#5b8def,"Alpha 50/100, rank #62: indirect CPO exposure (3/5) in role 'AI accelerator/platform', large/mega-cap where discovery is likely higher, valuation tag 'mega', heuristic optionality $5.73B; optionality equals about 0.97% of market cap. Thesis: Potential beneficiary if open AI platform scale-up fabrics broaden; less direct CPO monetization than network/optics names. Risk: AI accelerator competition and margins",Potential beneficiary if open AI platform scale-up fabrics broaden; less direct CPO monetization than network/optics names.,AI accelerator competition and margins,20,0,0,9,11,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; TPRO.MI for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
8035_T,8035.T,Tokyo Electron,Non-US,Japan,Equipment,"Etch, deposition, cleaning, lithography track",130,2,49,63,large,1.38,1.06,"[-49,130]",#64748b,"Alpha 49/100, rank #63: indirect CPO exposure (2/5) in role 'Equipment', large/mega-cap where discovery is likely higher, valuation tag 'large', heuristic optionality $1.38B; optionality equals about 1.06% of market cap. Thesis: Front-end equipment beneficiary, but not early or CPO-specific. Risk: Capex cycle, high expectations","Front-end equipment beneficiary, but not early or CPO-specific.","Capex cycle, high expectations",20,0,0,8,12,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; TPRO.MI for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; AMKR for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
INTC,INTC,Intel,US,United States,Integrated device/foundry,"CPUs, foundry, packaging, silicon photonics heritage",501,3,49,64,mega,3.91,0.78,"[-49,501]",#15803d,"Alpha 49/100, rank #64: indirect CPO exposure (3/5) in role 'Integrated device/foundry', large/mega-cap where discovery is likely higher, valuation tag 'mega', heuristic optionality $3.91B; optionality equals about 0.78% of market cap. Thesis: Silicon photonics and advanced packaging optionality, but stock is dominated by foundry/CPU turnaround. Risk: Foundry turnaround and manufacturing execution","Silicon photonics and advanced packaging optionality, but stock is dominated by foundry/CPU turnaround.",Foundry turnaround and manufacturing execution,20,0,0,9,11,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; TPRO.MI for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
005930_KS,005930.KS,Samsung Electronics,Non-US,South Korea,Memory/foundry,"DRAM/HBM/NAND, foundry, logic",1000,3,49,65,mega,7.8,0.78,"[-49,1000]",#d97706,"Alpha 49/100, rank #65: indirect CPO exposure (3/5) in role 'Memory/foundry', large/mega-cap where discovery is likely higher, valuation tag 'mega', heuristic optionality $7.80B; optionality equals about 0.78% of market cap. Thesis: AI memory and foundry exposure; less pure CPO connectivity. Risk: Memory cycle and foundry execution",AI memory and foundry exposure; less pure CPO connectivity.,Memory cycle and foundry execution,20,0,0,9,11,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; TPRO.MI for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
6723_T,6723.T,Renesas Electronics,Non-US,Japan,Auto/industrial,"MCUs, analog, power, embedded",37,1,48,66,mid,0.46,1.24,"[-48,37]",#ef4444,"Alpha 48/100, rank #66: low-directness CPO exposure (1/5) in role 'Auto/industrial', large/mega-cap where discovery is likely higher, valuation tag 'mid', heuristic optionality $0.46B; optionality equals about 1.24% of market cap. Thesis: Mostly embedded/auto; included for public Wolfspeed restructuring relationship and power exposure. Risk: Auto/industrial cycle",Mostly embedded/auto; included for public Wolfspeed restructuring relationship and power exposure.,Auto/industrial cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
MPWR,MPWR,Monolithic Power Systems,US,United States,Power management,High-efficiency power ICs for compute and infrastructure,78,1,48,67,large,0.67,0.86,"[-48,78]",#dc2626,"Alpha 48/100, rank #67: low-directness CPO exposure (1/5) in role 'Power management', large/mega-cap where discovery is likely higher, valuation tag 'large', heuristic optionality $0.67B; optionality equals about 0.86% of market cap. Thesis: AI power density beneficiary; CPO-specific exposure low. Risk: High valuation",AI power density beneficiary; CPO-specific exposure low.,High valuation,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
603986_SS,603986.SS,GigaDevice,Non-US,China,Memory/MCU,"NOR flash, DRAM, MCUs",32,1,47,68,mid,0.29,0.91,"[-47,32]",#64748b,"Alpha 47/100, rank #68: low-directness CPO exposure (1/5) in role 'Memory/MCU', large/mega-cap where discovery is likely higher, valuation tag 'mid', heuristic optionality $0.29B; optionality equals about 0.91% of market cap. Thesis: China semi localization; little optical interconnect exposure. Risk: China cycles and competition",China semi localization; little optical interconnect exposure.,China cycles and competition,20,0,0,12,8,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
KLIC,KLIC,Kulicke and Soffa,Non-US,Singapore,Packaging equipment,"Wire bonding, advanced packaging assembly equipment",4.5,3,46,69,micro/small,0.04,0.89,"[-46,4.5]",#b45309,"Alpha 46/100, rank #69: indirect CPO exposure (3/5) in role 'Packaging equipment', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.04B; optionality equals about 0.89% of market cap. Thesis: Packaging tool exposure, but narrower and cyclically volatile. Risk: Packaging cycle","Packaging tool exposure, but narrower and cyclically volatile.",Packaging cycle,20,0,0,7,13,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
2301_TW,2301.TW,LITEON Technology,Non-US,Taiwan,Optoelectronic modules,"Optoelectronic semiconductors, optical modules, AI power",11.9,4,45,70,mid,0.0,0.0,"[-45,11.9]",#db2777,"Alpha 45/100, rank #70: direct CPO exposure (4/5) in role 'Optoelectronic modules', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Public CPO/AI optical module adjacency via POET collaboration, but diversified electronics profile dilutes pure alpha. Risk: Electronics margin/cycle; not pure semiconductor","Public CPO/AI optical module adjacency via POET collaboration, but diversified electronics profile dilutes pure alpha.",Electronics margin/cycle; not pure semiconductor,20,0,0,11,9,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
6146_T,6146.T,Disco,Non-US,Japan,Equipment,"Dicing, grinding, polishing equipment",50,3,45,71,large,0.0,0.0,"[-45,50]",#64748b,"Alpha 45/100, rank #71: indirect CPO exposure (3/5) in role 'Equipment', large/mega-cap where discovery is likely higher, valuation tag 'large', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Critical for thinning/dicing advanced packages and photonics, but well recognized. Risk: High expectations","Critical for thinning/dicing advanced packages and photonics, but well recognized.",High expectations,20,0,0,8,12,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; TPRO.MI for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; AMKR for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
ADI,ADI,Analog Devices,US,United States,Analog/power,"Analog, mixed signal, power, converters",194,1,45,72,large,0.0,0.0,"[-45,194]",#dc2626,"Alpha 45/100, rank #72: low-directness CPO exposure (1/5) in role 'Analog/power', large/mega-cap where discovery is likely higher, valuation tag 'large', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Quality analog franchise but not early CPO exposure. Risk: Industrial cycle",Quality analog franchise but not early CPO exposure.,Industrial cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
TXN,TXN,Texas Instruments,US,United States,Analog/power,"Analog, embedded processing, power management",256,1,45,73,mega,0.0,0.0,"[-45,256]",#dc2626,"Alpha 45/100, rank #73: low-directness CPO exposure (1/5) in role 'Analog/power', large/mega-cap where discovery is likely higher, valuation tag 'mega', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Supplies power/analog content across infrastructure; limited direct alpha from CPO. Risk: Industrial/auto cycle",Supplies power/analog content across infrastructure; limited direct alpha from CPO.,Industrial/auto cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
2379_TW,2379.TW,Realtek Semiconductor,Non-US,Taiwan,Connectivity IC,"Networking, Wi-Fi, multimedia SoCs",8.8,1,44,74,mid,0.0,0.0,"[-44,8.8]",#64748b,"Alpha 44/100, rank #74: low-directness CPO exposure (1/5) in role 'Connectivity IC', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Networking chip exposure, but low CPO directness. Risk: PC/networking cycle","Networking chip exposure, but low CPO directness.",PC/networking cycle,20,0,0,14,6,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
MCHP,MCHP,Microchip Technology,US,United States,Embedded/analog,"MCUs, FPGAs, analog, timing",51,1,44,75,large,0.0,0.0,"[-44,51]",#ef4444,"Alpha 44/100, rank #75: low-directness CPO exposure (1/5) in role 'Embedded/analog', large/mega-cap where discovery is likely higher, valuation tag 'large', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Infrastructure controls and timing content, not a primary CPO alpha candidate. Risk: Broad cyclical exposure","Infrastructure controls and timing content, not a primary CPO alpha candidate.",Broad cyclical exposure,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
QCOM,QCOM,Qualcomm,US,United States,Mobile/edge AI,"Mobile SoCs, RF, automotive, edge AI",187,1,44,76,large,0.0,0.0,"[-44,187]",#64748b,"Alpha 44/100, rank #76: low-directness CPO exposure (1/5) in role 'Mobile/edge AI', large/mega-cap where discovery is likely higher, valuation tag 'large', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: AI-edge optionality, but not a CPO cable play. Risk: Handset cycle and China exposure","AI-edge optionality, but not a CPO cable play.",Handset cycle and China exposure,20,0,0,9,11,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"SOI.PA for substrates, wafers, photomasks or specialty materials [Public value-chain, strength 0.62]; AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; BESI.AS for assembly, advanced packaging and final test [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; TPRO.MI for assembly, advanced packaging and final test [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
PI,PI,Impinj,US,United States,RFID/edge,RAIN RFID chips and systems,4.5,1,43,77,micro/small,0.0,0.0,"[-43,4.5]",#ea580c,"Alpha 43/100, rank #77: low-directness CPO exposure (1/5) in role 'RFID/edge', smaller-cap/less crowded candidate, valuation tag 'micro/small', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Different AI/IoT edge theme; not CPO. Risk: Retail/logistics adoption",Different AI/IoT edge theme; not CPO.,Retail/logistics adoption,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
SIMO,SIMO,Silicon Motion,Non-US,Taiwan,Storage controllers,"NAND controllers, SSD controllers",8.0,1,43,78,mid,0.0,0.0,"[-43,8.0]",#6b7280,"Alpha 43/100, rank #78: low-directness CPO exposure (1/5) in role 'Storage controllers', smaller-cap/less crowded candidate, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: AI storage optionality but not optical/cable. Risk: Storage cycle",AI storage optionality but not optical/cable.,Storage cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
ON,ON,onsemi,US,United States,Power/analog,"Power semiconductors, sensors, SiC",41,1,43,79,mid,0.0,0.0,"[-43,41]",#dc2626,"Alpha 43/100, rank #79: low-directness CPO exposure (1/5) in role 'Power/analog', large/mega-cap where discovery is likely higher, valuation tag 'mid', heuristic optionality $0.00B; optionality equals about 0.0% of market cap. Thesis: Power and industrial AI optionality but not CPO-focused. Risk: Auto/industrial cycle",Power and industrial AI optionality but not CPO-focused.,Auto/industrial cycle,20,0,0,10,10,99,MTSI:84; SOI.PA:78; SMTC:78; LITE:77; AIXA.DE:76; COHR:76; CRDO:75; NVMI:74; CAMT:73; ALAB:73; MXL:72; BESI.AS:72; VECO:71; TPRO.MI:71; PLAB:70,"AIXA.DE for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; NVMI for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; CAMT for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; VECO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]; ONTO for fab equipment, process control, test or packaging tools [Public value-chain, strength 0.62]",Role-based semiconductor value-chain map,S11; S12; S13,https://stockanalysis.com/stocks/industry/semiconductors/; https://stockanalysis.com/stocks/industry/semiconductor-equipment-and-materials/; https://companiesmarketcap.com/semiconductors/largest-semiconductor-companies-by-market-cap/,2026-05-03,"Heuristic research score from the HTML report; not investment advice and not a guarantee of returns. Market cap is used as the valuation base, not a live per-share stock quote."
